Location ID,Date,Mean temperature (°C),Max. temperature (°C),Min. temperature (°C),Perceived mean temperature (°C),Perceived max. temperature (°C),Perceived min. temperature (°C),Max. wind speed (km/h),Max. wind gusts (km/h),Shortwave radiation sum (MJ/m2),Dominant wind direction (°),Reference evapotranspiration (mm),Daylight duration (s),Sunshine duration (s),Precipitation sum (mm),Snowfall sum (mm),Precipitation hours (h),Rain sum (mm)
1,2012-11-18,14.3,17.0,12.4,14.2,17.2,11.9,6.5,18.0,4.32,64,0.77,34983.95,2412.57,0.9,0.0,7.0,0.9
1,2012-11-19,13.5,17.3,11.3,13.1,17.3,10.3,7.9,23.0,6.4,22,1.01,34866.27,25093.16,6.3,0.0,11.0,6.3
1,2012-11-20,12.6,15.5,10.5,11.6,15.1,9.3,11.2,27.4,3.92,24,0.67,34750.89,1414.62,2.6,0.0,11.0,2.6
1,2012-11-21,12.7,17.6,8.3,12.1,17.7,6.6,8.0,15.5,8.89,35,1.25,34637.97,29944.57,0.0,0.0,0.0,0.0
1,2012-11-22,13.0,17.0,9.2,12.7,17.2,7.7,6.6,14.8,7.07,85,1.04,34527.69,25833.37,0.0,0.0,0.0,0.0
1,2012-11-23,13.5,16.9,9.5,13.5,16.7,8.7,4.7,13.0,7.15,60,1.06,34420.21,29047.51,0.4,0.0,2.0,0.4
1,2012-11-24,11.9,16.7,7.7,11.3,16.7,6.1,6.6,14.0,8.29,63,1.16,34315.73,28814.29,0.0,0.0,0.0,0.0
1,2012-11-25,11.6,16.4,7.6,10.8,16.4,6.2,6.6,13.3,8.0,75,1.11,34214.42,29182.43,0.0,0.0,0.0,0.0
1,2012-11-26,11.9,16.2,7.7,10.4,14.6,5.7,11.0,18.4,7.96,115,1.23,34116.45,29085.3,0.0,0.0,0.0,0.0
1,2012-11-27,13.6,15.5,11.4,11.6,13.2,9.6,22.2,45.0,2.77,129,0.7,34022.01,778.03,20.6,0.0,14.0,20.6
1,2012-11-28,13.2,15.7,10.0,10.5,13.1,6.7,30.3,70.2,1.3,154,0.55,33931.29,0.0,35.8,0.0,21.0,35.8
1,2012-11-29,10.9,11.7,10.3,8.6,9.5,7.8,25.5,52.2,2.22,180,0.47,33844.46,542.81,28.3,0.0,24.0,28.3
1,2012-11-30,10.5,12.6,8.2,8.1,9.3,6.0,18.1,41.4,6.44,187,1.13,33761.73,26161.87,7.6,0.0,18.0,7.6
1,2012-12-01,9.6,12.8,6.7,7.7,10.9,4.5,9.5,25.9,6.53,118,0.92,33683.09,28800.0,3.2,0.0,13.0,3.2
1,2012-12-02,9.3,12.0,7.0,7.7,10.2,4.9,9.3,24.5,6.03,145,0.81,33607.61,24730.41,5.8,0.0,13.0,5.8
1,2012-12-03,6.2,9.3,2.9,2.6,5.3,-0.5,22.2,44.6,8.53,344,1.11,33535.22,28895.98,0.7,0.0,2.0,0.7
1,2012-12-04,8.6,13.1,3.1,5.8,10.5,-0.6,19.4,43.6,3.0,187,0.78,33465.98,7371.77,8.1,0.0,12.0,8.1
1,2012-12-05,7.2,10.9,3.9,5.3,9.1,1.2,8.4,25.2,6.23,348,0.79,33400.01,28800.0,1.9,0.0,7.0,1.9
1,2012-12-06,4.8,9.3,1.5,1.7,6.0,-1.4,11.4,23.0,8.0,17,1.0,33337.39,28846.22,0.0,0.0,0.0,0.0
1,2012-12-07,6.1,10.3,0.9,3.2,7.4,-2.6,15.6,42.1,5.48,136,0.86,33278.22,26336.46,9.8,0.0,6.0,9.8
1,2012-12-08,5.7,10.3,2.5,1.8,8.6,-3.7,28.5,51.5,7.82,347,1.16,33222.59,28845.87,6.3,0.0,3.0,6.3
1,2012-12-09,3.9,7.6,1.4,-1.6,1.7,-3.9,27.4,50.8,8.34,358,1.8,33170.57,28845.88,0.0,0.0,0.0,0.0
1,2012-12-10,4.9,10.2,-0.1,1.9,8.4,-3.7,15.4,29.5,3.82,96,0.71,33122.28,21689.47,2.4,0.0,6.0,2.4
1,2012-12-11,4.8,9.5,1.6,1.1,6.1,-1.9,18.6,41.0,8.27,359,1.1,33077.79,28846.22,0.4,0.0,2.0,0.4
1,2012-12-12,3.2,8.4,-0.0,-0.2,5.4,-3.5,8.1,16.2,8.32,39,0.98,33037.2,28808.52,0.0,0.0,0.0,0.0
1,2012-12-13,4.2,8.4,-0.1,0.5,5.2,-3.9,11.5,19.4,5.43,83,1.0,33000.59,23332.73,0.0,0.0,0.0,0.0
1,2012-12-14,9.1,12.4,6.4,6.8,10.8,3.1,15.5,30.6,4.35,121,0.66,32968.05,15685.77,8.8,0.0,10.0,8.8
1,2012-12-15,12.6,13.5,10.1,10.6,12.4,8.1,22.6,41.4,0.98,174,0.41,32939.66,0.0,13.8,0.0,22.0,13.8
1,2012-12-16,12.9,15.1,11.0,12.5,14.1,10.2,10.8,27.0,4.38,168,0.7,32915.5,17530.75,1.1,0.0,7.0,1.1
1,2012-12-17,10.4,14.0,7.4,9.3,12.7,5.8,11.2,30.6,4.69,105,0.67,32895.66,18386.43,13.0,0.0,6.0,13.0
1,2012-12-18,7.2,10.6,4.6,4.8,7.8,2.2,12.7,24.5,7.3,360,0.87,32880.21,28546.66,0.0,0.0,0.0,0.0
1,2012-12-19,6.8,11.2,4.2,3.0,7.1,0.3,19.9,40.7,7.91,360,1.26,32869.23,28563.96,0.0,0.0,0.0,0.0
1,2012-12-20,6.1,10.2,2.0,3.3,8.3,-1.9,12.0,22.0,6.03,41,0.8,32862.8,19373.04,0.0,0.0,0.0,0.0
1,2012-12-21,6.8,9.6,3.3,4.1,7.2,0.1,11.7,19.8,2.91,37,0.56,32860.96,5237.55,3.9,0.0,7.0,3.9
1,2012-12-22,6.1,11.9,2.3,3.0,8.7,-1.5,14.7,29.2,7.68,10,1.02,32863.68,28483.02,0.0,0.0,0.0,0.0
1,2012-12-23,7.4,12.7,1.6,5.4,11.6,-1.1,7.7,15.8,5.54,93,0.78,32870.86,28348.28,0.0,0.0,0.0,0.0
1,2012-12-24,10.5,13.7,7.4,9.2,12.8,5.7,7.9,16.6,3.19,117,0.55,32882.46,11713.4,0.0,0.0,0.0,0.0
1,2012-12-25,10.5,13.7,8.0,8.6,11.7,6.1,14.0,28.8,5.51,129,0.85,32898.43,28304.6,0.0,0.0,0.0,0.0
1,2012-12-26,12.6,15.5,10.4,10.8,13.9,7.3,19.8,42.1,4.5,137,1.03,32918.69,21797.48,7.8,0.0,8.0,7.8
1,2012-12-27,10.7,13.5,7.0,9.6,12.6,5.7,8.9,18.4,5.95,136,0.82,32943.18,25916.06,0.1,0.0,1.0,0.1
1,2012-12-28,10.6,13.7,8.2,8.1,10.9,3.6,18.0,32.0,7.25,1,1.37,32971.83,28336.23,0.0,0.0,0.0,0.0
1,2012-12-29,7.5,11.5,3.5,3.6,7.3,0.6,17.6,32.8,8.16,10,1.57,33004.57,28689.14,0.0,0.0,0.0,0.0
1,2012-12-30,6.1,12.0,2.2,3.4,10.1,-1.0,8.2,13.3,7.95,33,1.02,33041.34,28693.8,0.0,0.0,0.0,0.0
1,2012-12-31,5.8,12.2,1.0,3.3,10.4,-2.1,7.0,14.4,8.13,54,0.97,33082.06,28788.75,0.0,0.0,0.0,0.0
1,2013-01-01,6.4,11.6,1.4,4.0,9.6,-1.5,7.7,16.6,6.04,99,0.82,33126.66,28248.78,0.0,0.0,0.0,0.0
1,2013-01-02,8.7,11.9,6.3,6.5,9.3,4.0,13.8,25.9,4.4,102,0.72,33175.05,10650.13,0.8,0.0,4.0,0.8
1,2013-01-03,8.0,13.7,3.9,5.7,11.9,1.3,10.2,18.4,7.95,30,1.06,33227.18,28830.55,0.0,0.0,0.0,0.0
1,2013-01-04,6.7,12.1,2.7,4.4,10.0,0.1,10.3,18.7,7.82,7,0.97,33282.96,28847.98,0.0,0.0,0.0,0.0
1,2013-01-05,6.7,12.2,2.5,4.4,9.9,-0.1,11.4,23.8,7.55,1,0.95,33342.3,29187.2,0.0,0.0,0.0,0.0
1,2013-01-06,7.9,14.1,3.0,6.0,12.8,-0.0,7.6,15.1,8.08,35,1.04,33405.14,29329.11,0.0,0.0,0.0,0.0
1,2013-01-07,7.8,14.0,3.3,5.9,13.1,0.3,8.0,16.9,8.24,34,1.05,33471.39,29479.65,0.0,0.0,0.0,0.0
1,2013-01-08,6.7,12.6,1.9,4.9,11.6,-0.7,5.4,13.3,7.7,56,0.95,33540.98,29168.9,0.0,0.0,0.0,0.0
1,2013-01-09,7.2,12.1,2.0,5.3,10.6,-0.6,5.1,11.2,8.21,113,0.99,33613.82,29564.03,0.0,0.0,0.0,0.0
1,2013-01-10,8.8,11.6,5.6,7.0,10.0,4.1,13.8,23.0,3.29,115,0.57,33689.99,5888.63,2.5,0.0,6.0,2.5
1,2013-01-11,6.8,11.1,3.1,4.7,9.3,0.5,11.9,27.0,4.76,61,0.62,33770.36,26850.01,4.4,0.0,6.0,4.4
1,2013-01-12,6.8,11.5,0.5,4.4,9.4,-2.4,10.3,20.5,8.31,117,1.0,33854.91,29046.16,0.0,0.0,0.0,0.0
1,2013-01-13,9.6,11.8,6.8,7.0,8.8,4.4,20.1,50.4,4.5,151,0.71,33943.43,15632.46,10.3,0.0,15.0,10.3
1,2013-01-14,9.9,11.5,8.0,7.6,9.1,5.6,19.1,49.7,4.8,183,0.68,34035.77,22310.23,18.5,0.0,23.0,18.5
1,2013-01-15,7.1,9.5,4.9,4.5,6.7,2.3,13.3,34.9,4.89,158,0.71,34131.75,25702.79,5.0,0.0,13.0,5.0
1,2013-01-16,5.5,7.0,3.0,2.6,4.5,-0.0,16.2,38.5,3.22,177,0.45,34231.16,5026.58,17.5,0.0,19.0,17.5
1,2013-01-17,4.9,8.9,2.5,2.2,5.9,-0.6,14.5,24.5,4.68,100,0.6,34333.86,27164.75,7.9,0.0,21.0,7.9
1,2013-01-18,3.3,6.7,1.2,-1.1,1.6,-3.6,24.1,48.6,6.46,338,0.88,34439.65,24965.99,1.9,0.35,10.0,1.4
1,2013-01-19,5.1,9.2,0.2,1.5,6.1,-3.3,20.8,39.2,2.84,113,0.67,34548.37,3983.13,3.3,0.0,8.0,3.3
1,2013-01-20,11.8,13.6,9.5,9.4,11.8,6.8,21.1,42.1,2.07,138,0.47,34659.84,358.68,18.3,0.0,22.0,18.3
1,2013-01-21,9.1,11.3,6.6,7.1,9.4,4.1,12.6,30.2,6.17,141,0.84,34773.89,31101.58,7.5,0.0,14.0,7.5
1,2013-01-22,7.7,10.1,4.4,5.4,7.7,1.6,14.5,37.1,5.88,200,0.84,34890.36,31022.18,3.0,0.0,13.0,3.0
1,2013-01-23,6.3,9.2,3.0,3.4,6.2,0.0,17.4,42.1,3.6,115,0.57,35009.09,2645.44,5.4,0.0,13.0,5.4
1,2013-01-24,6.8,10.6,4.0,4.2,7.8,0.3,13.7,23.4,7.93,7,1.05,35129.91,30177.4,0.7,0.0,4.0,0.7
1,2013-01-25,5.7,10.8,2.5,1.7,6.1,-1.0,20.5,37.1,9.52,12,1.46,35252.67,31555.1,0.0,0.0,0.0,0.0
1,2013-01-26,4.4,9.6,1.0,0.4,5.9,-3.0,14.6,28.1,10.42,11,1.45,35377.2,31636.69,0.0,0.0,0.0,0.0
1,2013-01-27,4.4,9.7,0.2,1.4,7.1,-3.2,9.0,18.4,10.42,60,1.23,35503.37,31718.15,0.0,0.0,0.0,0.0
1,2013-01-28,6.3,7.8,2.6,3.4,4.9,-0.5,13.8,25.2,1.76,81,0.46,35631.01,0.0,7.3,0.0,15.0,7.3
1,2013-01-29,6.5,11.9,0.9,4.3,10.1,-2.5,9.0,18.4,10.47,19,1.29,35759.98,31880.21,0.0,0.0,0.0,0.0
1,2013-01-30,7.3,12.6,2.6,5.3,11.0,-0.2,7.3,14.4,10.19,110,1.31,35890.38,31960.84,0.0,0.0,0.0,0.0
1,2013-01-31,10.2,15.3,6.8,8.7,14.5,4.6,12.7,29.9,10.15,78,1.38,36023.54,31301.66,0.0,0.0,0.0,0.0
1,2013-02-01,10.2,14.0,5.9,8.4,12.1,4.0,13.8,25.9,9.82,138,1.3,36159.51,32123.73,0.0,0.0,0.0,0.0
1,2013-02-02,11.0,14.5,8.0,8.0,11.4,3.9,22.8,52.2,6.72,178,1.15,36298.1,22809.39,10.8,0.0,9.0,10.8
1,2013-02-03,7.3,10.6,3.7,3.1,5.4,-1.0,21.4,46.8,9.28,30,1.75,36439.12,32288.38,1.3,0.0,6.0,1.3
1,2013-02-04,5.5,10.8,0.4,2.1,7.4,-3.5,13.6,26.6,11.62,7,1.61,36582.39,32541.82,0.0,0.0,0.0,0.0
1,2013-02-05,7.4,10.7,2.7,4.7,8.7,-0.5,17.7,32.4,3.28,137,0.72,36727.73,2114.48,0.2,0.0,2.0,0.2
1,2013-02-06,7.6,10.6,3.7,4.6,7.1,0.8,21.4,44.6,7.23,207,1.07,36874.96,21730.72,8.5,0.0,8.0,8.5
1,2013-02-07,5.2,9.1,2.6,2.2,6.8,-1.5,14.3,27.0,8.6,78,1.01,37023.9,32360.97,6.3,0.0,18.0,6.3
1,2013-02-08,4.6,9.7,0.9,0.3,5.5,-3.4,16.5,33.5,11.24,11,1.65,37174.39,32501.21,0.1,0.0,1.0,0.1
1,2013-02-09,3.2,8.1,0.3,-1.1,3.0,-4.0,16.1,35.3,12.29,5,1.72,37326.25,32498.62,0.0,0.0,0.0,0.0
1,2013-02-10,2.5,7.0,-0.8,-1.4,2.5,-4.9,12.0,26.3,12.66,4,1.55,37479.33,33201.61,0.0,0.0,0.0,0.0
1,2013-02-11,5.9,9.3,0.3,1.5,5.7,-3.4,26.8,60.1,4.93,139,0.98,37633.46,374.69,20.0,0.35,18.0,19.5
1,2013-02-12,6.8,10.6,2.4,4.7,8.2,-0.1,9.4,26.6,9.77,145,1.21,37788.5,31830.67,1.6,0.0,4.0,1.6
1,2013-02-13,5.6,11.1,1.8,2.0,7.9,-1.3,18.0,37.1,12.2,5,1.69,37944.27,32787.45,0.0,0.0,0.0,0.0
1,2013-02-14,6.0,11.4,2.4,2.7,8.1,-1.1,11.9,22.7,11.33,9,1.6,38100.64,29530.51,0.0,0.0,0.0,0.0
1,2013-02-15,5.7,10.8,0.7,3.3,8.6,-2.2,5.7,16.2,11.38,67,1.45,38257.45,32203.89,0.0,0.0,0.0,0.0
1,2013-02-16,6.4,11.9,1.3,3.9,9.9,-1.8,7.9,15.5,13.31,20,1.7,38414.56,34139.16,0.0,0.0,0.0,0.0
1,2013-02-17,5.7,10.8,1.9,3.5,8.9,-0.9,6.9,16.9,11.38,61,1.41,38571.82,33403.71,1.7,0.0,5.0,1.7
1,2013-02-18,4.8,10.5,0.0,2.1,8.0,-2.9,9.4,16.6,11.88,14,1.46,38729.1,33981.96,0.8,0.0,2.0,0.8
1,2013-02-19,5.2,10.8,-1.1,2.3,8.1,-4.7,8.9,20.2,14.25,358,1.72,38886.51,35082.02,0.0,0.0,0.0,0.0
1,2013-02-20,5.6,9.9,-0.1,2.8,6.9,-3.2,7.6,17.6,10.28,129,1.38,39045.41,27959.73,0.0,0.0,0.0,0.0
1,2013-02-21,6.9,11.5,1.6,4.5,8.8,-1.2,9.8,20.9,12.1,162,1.58,39205.9,34684.89,0.0,0.0,0.0,0.0
1,2013-02-22,8.2,10.2,4.8,6.0,8.7,2.3,16.8,29.9,3.72,141,0.54,39367.84,3112.11,22.3,0.0,18.0,22.3
1,2013-02-23,7.9,11.1,3.8,4.7,7.5,1.3,31.3,75.6,3.88,169,0.66,39531.08,4530.86,25.5,0.0,13.0,25.5
1,2013-02-24,6.4,8.0,4.6,2.5,4.1,1.5,21.5,42.5,11.61,206,1.59,39695.48,35358.53,4.5,0.0,16.0,4.5
1,2013-02-25,5.9,9.6,2.3,3.2,7.3,-0.4,9.9,29.2,12.52,120,1.49,39860.92,35610.18,3.5,0.0,14.0,3.5
1,2013-02-26,5.9,11.3,0.7,3.4,9.3,-2.4,7.5,18.0,13.02,11,1.69,40027.25,35958.53,0.3,0.0,1.0,0.3
1,2013-02-27,7.0,12.7,2.0,3.9,9.4,-1.1,12.6,28.1,15.17,355,2.09,40194.33,36887.11,0.0,0.0,0.0,0.0
1,2013-02-28,7.0,12.8,1.2,4.6,10.9,-1.9,7.7,20.5,15.73,97,2.05,40362.05,37061.13,0.0,0.0,0.0,0.0
1,2013-03-01,8.8,14.7,3.6,6.3,12.4,0.5,10.4,20.5,10.05,44,1.62,40530.26,22276.18,0.0,0.0,0.0,0.0
1,2013-03-02,9.8,15.6,5.7,6.8,12.7,2.6,16.6,28.1,12.05,31,2.06,40698.85,36435.88,0.0,0.0,0.0,0.0
1,2013-03-03,8.1,13.5,1.7,6.0,12.1,-1.4,8.7,20.2,16.65,43,2.22,40867.69,37584.18,0.0,0.0,0.0,0.0
1,2013-03-04,8.0,14.3,1.5,6.0,12.4,-1.0,9.2,21.6,15.47,155,2.1,41036.66,37758.41,0.0,0.0,0.0,0.0
1,2013-03-05,9.6,14.9,3.3,6.9,11.8,1.1,12.3,31.3,10.92,106,2.06,41205.62,23422.88,0.6,0.0,2.0,0.6
1,2013-03-06,11.8,14.7,9.2,8.8,10.7,6.3,26.7,56.9,4.98,127,1.28,41374.47,6937.94,7.6,0.0,14.0,7.6
1,2013-03-07,12.8,16.0,11.1,12.0,14.8,10.3,14.4,29.9,9.25,145,1.33,41543.07,20467.89,5.6,0.0,14.0,5.6
1,2013-03-08,12.3,14.5,9.9,10.9,12.8,8.6,18.5,33.8,6.26,157,0.94,41711.32,9252.49,4.0,0.0,11.0,4.0
1,2013-03-09,12.7,16.1,9.0,11.4,13.9,8.1,17.8,34.6,13.14,181,1.93,41879.09,37766.8,4.7,0.0,10.0,4.7
1,2013-03-10,12.3,15.3,9.2,10.7,12.6,8.1,19.6,40.7,12.01,185,1.74,42046.27,35250.97,8.9,0.0,13.0,8.9
1,2013-03-11,10.5,12.6,8.5,9.2,11.2,7.3,15.0,34.6,8.67,173,1.18,42212.95,21890.61,17.2,0.0,18.0,17.2
1,2013-03-12,9.4,12.0,5.6,7.8,10.0,3.8,16.0,35.3,8.44,158,1.11,42380.39,10592.98,12.2,0.0,20.0,12.2
1,2013-03-13,8.9,12.3,5.4,6.9,9.9,3.1,14.8,34.2,8.74,136,1.2,42548.7,15697.81,7.7,0.0,21.0,7.7
1,2013-03-14,7.4,11.2,3.9,3.9,7.1,0.9,23.4,48.6,16.1,349,2.16,42717.78,38896.88,0.2,0.0,1.0,0.2
1,2013-03-15,6.5,11.1,2.8,2.2,7.2,-1.2,16.3,30.6,14.0,12,2.51,42887.51,31185.55,0.0,0.0,0.0,0.0
1,2013-03-16,5.5,10.6,0.7,2.3,8.3,-3.2,11.0,25.9,18.85,12,2.51,43057.79,39270.46,0.0,0.0,0.0,0.0
1,2013-03-17,7.5,10.4,3.1,3.5,5.8,-0.2,22.5,50.4,10.44,135,1.84,43228.5,26342.15,5.0,0.0,6.0,5.0
1,2013-03-18,11.0,13.9,8.6,7.2,10.4,4.0,30.7,57.6,4.95,164,1.06,43399.54,4657.83,16.5,0.0,17.0,16.5
1,2013-03-19,10.8,14.0,7.1,7.6,10.7,4.6,24.0,47.5,17.76,229,2.66,43570.8,39497.14,0.0,0.0,0.0,0.0
1,2013-03-20,9.5,14.3,5.4,7.2,11.4,3.0,15.3,34.2,10.47,129,1.64,43742.19,22143.85,6.8,0.0,10.0,6.8
1,2013-03-21,11.1,15.2,8.1,8.2,11.4,5.1,22.0,47.9,18.83,322,2.78,43913.57,39832.97,0.0,0.0,0.0,0.0
1,2013-03-22,9.8,15.6,2.9,8.0,14.2,0.6,11.4,23.0,20.2,306,2.88,44084.87,40543.12,0.0,0.0,0.0,0.0
1,2013-03-23,10.0,15.3,4.5,8.2,13.7,2.2,10.2,26.3,18.66,151,2.66,44255.95,40087.61,0.0,0.0,0.0,0.0
1,2013-03-24,13.3,19.0,7.5,11.2,16.8,4.9,17.7,40.3,18.18,113,3.2,44426.72,39705.83,0.0,0.0,0.0,0.0
1,2013-03-25,10.5,13.2,5.9,9.0,12.9,3.1,13.1,28.1,7.2,0,1.2,44597.08,7551.83,17.6,0.0,16.0,17.6
1,2013-03-26,9.6,13.7,4.4,7.8,12.0,1.9,13.3,29.5,13.15,161,1.75,44766.89,40815.78,10.1,0.0,10.0,10.1
1,2013-03-27,10.2,14.3,4.6,8.7,12.9,2.1,8.7,21.2,15.9,154,2.3,44936.07,40313.5,0.1,0.0,1.0,0.1
1,2013-03-28,12.4,15.2,8.3,10.9,13.3,7.2,14.8,27.4,12.07,151,1.89,45104.5,29353.73,0.0,0.0,0.0,0.0
1,2013-03-29,13.9,16.9,12.1,12.5,15.4,10.3,18.5,43.2,13.9,169,2.05,45272.06,25401.17,2.1,0.0,11.0,2.1
1,2013-03-30,13.1,15.9,11.1,10.9,12.3,9.8,30.4,54.7,8.65,164,1.34,45438.64,14739.29,6.4,0.0,15.0,6.4
1,2013-03-31,11.8,14.4,10.1,9.9,13.0,8.1,23.6,44.3,13.37,219,1.89,45604.34,32411.42,9.9,0.0,19.0,9.9
1,2013-04-01,11.7,15.1,7.9,9.2,11.9,6.1,19.1,38.5,13.94,152,2.22,45770.33,34585.08,12.0,0.0,8.0,12.0
1,2013-04-02,12.1,15.6,8.6,11.1,15.7,6.9,14.0,36.0,14.9,97,2.19,45936.72,30377.48,28.5,0.0,21.0,28.5
1,2013-04-03,10.9,14.9,6.4,9.1,13.0,4.2,12.9,29.2,18.66,315,2.64,46103.4,42221.63,0.0,0.0,0.0,0.0
1,2013-04-04,12.3,16.5,6.1,9.7,13.4,4.0,21.8,44.3,16.57,127,2.98,46270.27,42320.74,1.9,0.0,7.0,1.9
1,2013-04-05,12.4,14.5,9.9,10.5,13.1,8.7,23.7,44.6,14.51,206,2.04,46437.23,40662.91,14.3,0.0,14.0,14.3
1,2013-04-06,12.4,16.5,8.1,11.4,15.9,6.5,9.6,19.8,17.96,153,2.76,46604.17,38296.57,0.4,0.0,1.0,0.4
1,2013-04-07,13.2,19.0,8.5,10.8,17.4,5.2,18.1,34.9,22.21,360,3.79,46770.99,42863.68,0.0,0.0,0.0,0.0
1,2013-04-08,10.9,15.1,6.0,8.6,13.8,3.1,15.5,31.0,20.83,264,3.08,46937.58,42715.77,1.3,0.0,5.0,1.3
1,2013-04-09,12.9,16.4,9.4,11.3,15.6,7.9,14.6,34.2,20.6,188,2.97,47103.82,41370.43,2.6,0.0,6.0,2.6
1,2013-04-10,13.4,16.8,9.7,12.0,15.6,8.6,15.0,31.3,18.07,167,2.68,47269.61,42395.41,0.0,0.0,0.0,0.0
1,2013-04-11,13.0,17.1,8.8,11.8,16.5,7.4,14.7,30.2,22.5,166,3.22,47434.84,43007.74,0.0,0.0,0.0,0.0
1,2013-04-12,14.4,17.8,11.1,12.6,15.8,9.3,22.0,46.4,19.66,166,2.9,47599.39,43554.93,0.0,0.0,0.0,0.0
1,2013-04-13,15.1,19.1,10.8,14.9,19.6,10.0,10.0,24.8,21.96,207,3.49,47763.15,43259.53,0.0,0.0,0.0,0.0
1,2013-04-14,15.1,21.2,8.1,14.7,22.5,6.5,11.0,23.0,24.52,336,4.04,47925.99,44074.25,0.0,0.0,0.0,0.0
1,2013-04-15,15.7,21.9,8.5,15.8,23.5,7.3,12.0,24.8,24.46,214,4.02,48087.8,44091.46,0.0,0.0,0.0,0.0
1,2013-04-16,16.2,21.2,9.8,16.7,22.5,9.2,7.3,20.5,21.97,231,3.65,48248.44,43779.48,0.0,0.0,0.0,0.0
1,2013-04-17,15.9,21.7,9.8,16.2,23.8,9.1,13.9,27.4,22.94,203,3.84,48407.8,44234.1,0.0,0.0,0.0,0.0
1,2013-04-18,16.4,22.1,9.2,16.7,23.4,8.0,10.7,23.8,24.75,239,4.12,48565.75,44365.61,0.0,0.0,0.0,0.0
1,2013-04-19,17.1,23.4,10.4,17.5,25.5,9.7,10.7,24.8,23.02,210,4.02,48722.14,44265.3,0.0,0.0,0.0,0.0
1,2013-04-20,14.2,17.1,9.7,12.9,16.5,7.9,16.5,39.6,17.16,200,2.68,48877.07,35611.92,0.0,0.0,0.0,0.0
1,2013-04-21,12.4,15.9,8.7,10.6,14.7,7.0,13.6,34.6,22.29,193,3.33,49031.65,43771.13,0.5,0.0,1.0,0.5
1,2013-04-22,11.2,14.1,8.4,9.3,12.2,6.8,18.9,41.4,18.89,147,2.48,49185.99,41589.91,8.7,0.0,17.0,8.7
1,2013-04-23,12.8,17.2,7.5,11.7,16.5,5.6,9.3,22.7,19.31,71,2.96,49339.97,43798.06,2.1,0.0,2.0,2.1
1,2013-04-24,16.8,23.3,9.7,16.4,24.4,7.7,9.5,21.6,24.29,31,4.21,49493.48,45163.37,0.0,0.0,0.0,0.0
1,2013-04-25,18.7,24.9,12.3,18.9,26.2,11.4,10.1,24.1,21.14,43,4.0,49646.41,40332.22,0.6,0.0,2.0,0.6
1,2013-04-26,17.6,23.4,13.2,17.3,24.3,12.9,16.9,36.0,17.55,150,3.31,49798.63,34009.61,2.8,0.0,6.0,2.8
1,2013-04-27,15.1,17.6,13.4,13.8,16.7,12.6,26.1,47.9,7.41,149,1.43,49950.03,7153.14,8.3,0.0,11.0,8.3
1,2013-04-28,18.2,22.4,13.5,18.2,23.1,13.0,11.8,27.7,24.71,142,4.26,50100.47,45264.09,0.1,0.0,1.0,0.1
1,2013-04-29,21.4,26.7,16.3,20.7,27.4,14.8,14.1,29.9,23.84,127,5.25,50249.84,45077.97,0.0,0.0,0.0,0.0
1,2013-04-30,20.9,27.2,15.8,20.7,28.1,15.2,18.0,34.6,21.03,112,4.54,50398.0,34650.43,0.3,0.0,1.0,0.3
1,2013-05-01,20.0,25.6,14.6,20.5,27.2,14.5,13.4,42.5,18.87,127,3.68,50544.83,29423.79,0.0,0.0,0.0,0.0
1,2013-05-02,19.3,22.9,15.4,19.8,24.4,15.6,10.6,33.1,18.28,356,3.44,50690.18,35372.26,0.3,0.0,1.0,0.3
1,2013-05-03,19.2,25.7,11.9,19.8,27.3,11.5,11.4,23.8,26.51,339,4.87,50833.92,46808.07,0.0,0.0,0.0,0.0
1,2013-05-04,19.7,24.8,13.2,21.1,27.6,13.6,7.6,20.9,25.16,288,4.58,50975.91,46885.05,0.0,0.0,0.0,0.0
1,2013-05-05,18.5,22.6,15.1,19.5,24.8,15.6,9.8,23.4,19.74,348,3.52,51116.0,37145.45,5.5,0.0,11.0,5.5
1,2013-05-06,16.1,19.3,14.0,16.6,19.9,14.1,8.5,21.2,13.55,116,2.26,51254.05,29854.6,17.0,0.0,14.0,17.0
1,2013-05-07,15.9,19.1,13.0,16.2,19.4,13.1,12.3,29.2,15.59,188,2.57,51389.91,39884.73,6.6,0.0,10.0,6.6
1,2013-05-08,16.8,20.9,12.1,17.4,22.7,11.9,8.3,21.6,22.59,275,3.78,51523.41,46629.99,0.9,0.0,4.0,0.9
1,2013-05-09,17.8,22.9,11.6,18.7,25.5,11.1,13.5,26.6,26.18,215,4.47,51654.41,46134.11,0.0,0.0,0.0,0.0
1,2013-05-10,18.4,21.8,15.0,19.3,23.0,16.1,12.0,27.0,21.34,192,3.66,51782.95,43071.54,0.1,0.0,1.0,0.1
1,2013-05-11,17.6,20.2,15.3,17.8,20.0,15.7,15.8,32.4,22.61,189,3.68,51910.03,46511.67,0.2,0.0,1.0,0.2
1,2013-05-12,16.7,20.4,12.8,16.9,20.9,13.1,16.6,34.6,22.26,299,3.65,52035.75,47304.09,2.1,0.0,6.0,2.1
1,2013-05-13,16.9,22.1,11.8,15.2,20.5,10.9,19.5,41.0,27.3,352,4.97,52159.98,48640.05,0.0,0.0,0.0,0.0
1,2013-05-14,16.5,22.0,9.3,16.2,23.1,8.1,11.2,24.8,27.59,200,4.69,52282.6,48753.95,0.0,0.0,0.0,0.0
